Season,Week,PlayerID,Name,Team,Opponent,HomeOrAway,Position,Receptions,ReceivingYards,ReceivingTouchdowns,RushingYards,RushingTouchdowns,PassingYards,PassingTouchdowns,FumblesLost,FantasyPoints,FantasyPointsPPR,TotalYards,TotalTDs,source_file
2024,16,23729,Rashid Shaheed,NO,GB,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,23737,Tanner Conner,MIA,SF,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,23763,Brandon Johnson,PIT,BAL,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,23765,Tyreik McAllister,LV,JAX,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,23847,Zonovan Knight,NYJ,LAR,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,23867,Armani Rogers,ATL,NYG,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,23880,Malik Davis,DAL,TB,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,23889,Thomas Odukoya,TEN,IND,AWAY,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,23917,Kaden Davis,CLE,CIN,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,23962,Irvin Charles,NYJ,LAR,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,23996,Kendric Pryor,CIN,CLE,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24008,Troy Hairston,HOU,KC,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24120,Rashee Rice,KC,HOU,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24122,Charlie Jones,CIN,CLE,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24124,Tanner McKee,PHI,WAS,AWAY,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24171,Jaren Hall,SEA,MIN,HOME,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24188,Deuce Vaughn,DAL,TB,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24204,Evan Hull,IND,TEN,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24211,Zack Kuntz,NYJ,LAR,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24214,Keaton Mitchell,BAL,PIT,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24279,Malik Cunningham,BAL,PIT,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24292,Trey Benson,ARI,CAR,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24293,Antoine Green,DET,CHI,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24296,Brycen Tremayne,WAS,PHI,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24304,Carlos Washington Jr.,ATL,NYG,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24311,Jaleel McLaughlin,DEN,LAC,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24331,Grant DuBose,MIA,SF,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24342,Mitchell Tinsley,WAS,PHI,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24345,Jason Brownlee,NYJ,LAR,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24348,Cedric Tillman,CLE,CIN,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24349,A.T. Perry,DEN,LAC,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24351,Stetson Bennett,LAR,NYJ,AWAY,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24362,Malik Heath,GB,NO,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24365,Deneric Prince,MIA,SF,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24397,Jalen Brooks,DAL,TB,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24444,Travis Vokolek,ARI,CAR,AWAY,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24457,Scott Matlock,LAC,DEN,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24464,Xazavian Valladay,NO,GB,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24476,Sean Clifford,GB,NO,HOME,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24494,Colton Dowell,TEN,IND,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24507,Adrian Martinez,NYJ,LAR,HOME,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24511,Tyrell Shavers,BUF,NE,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24535,Tanner Taula,TB,DAL,AWAY,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24539,Joel Wilson,CHI,DET,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24554,T.J. Luther,CAR,ARI,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24572,Thayer Thomas,MIN,SEA,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24595,Zavier Scott,MIN,SEA,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24598,Jared Wayne,HOU,KC,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24609,Emari Demercado,ARI,CAR,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24617,Princeton Fant,DAL,TB,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24626,Elijah Dotson,ATL,NYG,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24670,Kazmeir Allen,WAS,PHI,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24706,Owen Wright,BAL,PIT,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24709,Jesse Matthews,ATL,NYG,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24718,Brady Russell,SEA,MIN,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24738,John Samuel Shenker,LV,JAX,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24749,Shedrick Jackson,LV,JAX,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24755,Elijah Cooks,JAX,LV,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24776,John Stephens Jr.,DAL,TB,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24800,E.J. Jenkins,PHI,WAS,AWAY,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24825,Patrick Murtagh,JAX,LV,AWAY,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24875,Dylan Drummond,ATL,NYG,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24877,Ellis Merriweather,GB,NO,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24886,Jordan Murray,NYG,ATL,AWAY,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24894,Lucky Jackson,MIN,SEA,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24944,Jonathon Brooks,CAR,ARI,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24956,J.J. McCarthy,MIN,SEA,AWAY,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24983,Michael Pratt,TB,DAL,AWAY,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24986,Cade Stover,HOU,KC,AWAY,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,24991,Jawhar Jordan,HOU,KC,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25003,Xavier Legette,CAR,ARI,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25005,Drake Stoops,LAR,NYJ,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25025,Joe Milton III,NE,BUF,AWAY,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25032,Xavier Weaver,ARI,CAR,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25039,Roman Wilson,PIT,BAL,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25043,Jason Bean,IND,TEN,HOME,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25044,Carter Bradley,LV,JAX,HOME,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25049,Cody Schrader,LAR,NYJ,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25050,Chris Collier,LV,JAX,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25051,Dante Miller,NYG,ATL,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25058,Emani Bailey,CAR,ARI,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25063,Isaac Guerendo,SF,MIA,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25065,Jacob Kibodi,CLE,CIN,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25090,Terrell Jennings,NE,BUF,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25100,Frank Gore Jr.,BUF,NE,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25101,Brenden Rice,LAC,DEN,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25108,Michael Wiley,WAS,PHI,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25109,Sam Hartman,WAS,PHI,HOME,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25111,Devin Leary,BAL,PIT,HOME,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25112,Jared Wiley,KC,HOU,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25114,Austin Reed,CHI,DET,HOME,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25116,Jordan Travis,NYJ,LAR,HOME,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25123,Jack Westover,NE,BUF,AWAY,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25132,Jha'Quan Jackson,TEN,IND,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25133,Bub Means,NO,GB,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25199,Tahj Washington,MIA,SF,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25205,Isaiah Williams,CIN,CLE,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25208,Erick All Jr.,CIN,CLE,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25304,Casey Washington,ATL,NYG,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25311,John Rhys Plumlee,SEA,MIN,HOME,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25314,Louis Rees-Zammit,JAX,LV,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25316,David White Jr.,JAX,LV,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25320,Mason Pline,SF,MIA,AWAY,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25322,Jabari Small,TEN,IND,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25328,Baylor Cupp,KC,HOU,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25333,John Jiles,NE,BUF,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25338,Tejhaun Palmer,ARI,CAR,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25353,Jack Plummer,CAR,ARI,HOME,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25358,Tanner Mordecai,SF,MIA,AWAY,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25370,Jermaine Jackson,NO,GB,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25391,McCallan Castles,LAC,DEN,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25395,Thomas Yassmin,DEN,LAC,AWAY,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25414,Terique Owens,SF,MIA,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25430,Jeshaun Jones,MIN,SEA,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25440,D.J. Williams,TB,DAL,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25444,Jeff Foreman,LV,JAX,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25447,JaQuae Jackson,NE,BUF,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25452,British Brooks,HOU,KC,AWAY,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25455,Dayton Wade,BAL,PIT,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25459,Xavier Johnson,HOU,KC,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25481,Ian Wheeler,CHI,DET,HOME,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25486,Brenden Bates,CLE,CIN,AWAY,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25504,Cole Burgess,CIN,CLE,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25509,Jaelen Gill,CLE,CIN,AWAY,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25511,Jaylen Johnson,LAC,DEN,HOME,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25529,Hayden Rucci,MIA,SF,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25563,Neal Johnson,NYJ,LAR,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
2024,16,25567,Messiah Swinson,GB,NO,HOME,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nfl_2024_all_weeks_skill_positions_projections_combined.csv
